"frame","measurement","target","pair","left","right","rdm","se","z","rsa_category","rsa_category_se","residual_df","residual_effective_dimension"
"regions","roiA","plugin",3,"cond1_faceA","cond4_houseB",0.56122407422742,0.121947649392559,4.60217213716679,0.45364394483809,0.103449936222541,168,14.6421571394816
"regions","roiA","plugin",4,"cond1_faceA","cond5_toolA",1.27978392506361,0.210244669964313,6.08711709686071,0.45364394483809,0.103449936222541,168,14.6421571394816
"regions","roiA","plugin",5,"cond1_faceA","cond6_toolB",1.28383647081185,0.226124528770234,5.67756394139956,0.45364394483809,0.103449936222541,168,14.6421571394816
"regions","roiA","plugin",6,"cond2_faceB","cond3_houseA",0.438885119968121,0.101890191358149,4.30743248312702,0.45364394483809,0.103449936222541,168,14.6421571394816
"regions","roiA","plugin",7,"cond2_faceB","cond4_houseB",0.336163884347401,0.0931470298580642,3.6089597796048,0.45364394483809,0.103449936222541,168,14.6421571394816
"regions","roiA","plugin",8,"cond2_faceB","cond5_toolA",0.707586968398889,0.1566009137739,4.51840893738653,0.45364394483809,0.103449936222541,168,14.6421571394816
"regions","roiA","plugin",9,"cond2_faceB","cond6_toolB",0.689236106345509,0.17074360147404,4.03667311919916,0.45364394483809,0.103449936222541,168,14.6421571394816
"regions","roiA","plugin",10,"cond3_houseA","cond4_houseB",-0.0413308226563718,0.0510068146372744,-0.8103000148174,0.45364394483809,0.103449936222541,168,14.6421571394816
"regions","roiA","plugin",11,"cond3_houseA","cond5_toolA",0.395223983862729,0.130883474721985,3.01966298420973,0.45364394483809,0.103449936222541,168,14.6421571394816
"regions","roiA","plugin",12,"cond3_houseA","cond6_toolB",0.416185957390076,0.147932160198979,2.81335685783454,0.45364394483809,0.103449936222541,168,14.6421571394816
"regions","roiA","plugin",13,"cond4_houseB","cond5_toolA",0.470197120539533,0.143224740547475,3.28293225557406,0.45364394483809,0.103449936222541,168,14.6421571394816
"regions","roiA","plugin",14,"cond4_houseB","cond6_toolB",0.548611922365155,0.164476532292088,3.33550272929451,0.45364394483809,0.103449936222541,168,14.6421571394816
"regions","roiA","plugin",15,"cond5_toolA","cond6_toolB",0.0088698888203805,0.0624212743752199,0.142097208189996,0.45364394483809,0.103449936222541,168,14.6421571394816
"regions","roiB","plugin",1,"cond1_faceA","cond2_faceB",0.0864502169134829,0.0846248261496264,1.02157039307388,0.0782421107703111,0.0731860405778928,168,12.1945815091238
"regions","roiB","plugin",2,"cond1_faceA","cond3_houseA",-0.0326753167867606,0.0718818561631914,-0.454569741668589,0.0782421107703111,0.0731860405778928,168,12.1945815091238
"regions","roiB","plugin",3,"cond1_faceA","cond4_houseB",0.0476450728830211,0.0866754113956823,0.54969537629901,0.0782421107703111,0.0731860405778928,168,12.1945815091238
"regions","roiB","plugin",4,"cond1_faceA","cond5_toolA",0.219160897855911,0.142088776963037,1.54242229780698,0.0782421107703111,0.0731860405778928,168,12.1945815091238
"regions","roiB","plugin",5,"cond1_faceA","cond6_toolB",0.288678968416965,0.14498821474693,1.9910512652414,0.0782421107703111,0.0731860405778928,168,12.1945815091238
"regions","roiB","plugin",6,"cond2_faceB","cond3_houseA",0.0332022880079941,0.0753955481296026,0.440374648525937,0.0782421107703111,0.0731860405778928,168,12.1945815091238
"regions","roiB","plugin",7,"cond2_faceB","cond4_houseB",-0.03334700220447,0.0557704416176576,-0.597933264238524,0.0782421107703111,0.0731860405778928,168,12.1945815091238
"regions","roiB","plugin",8,"cond2_faceB","cond5_toolA",0.192521836593963,0.121810476318618,1.58050310952225,0.0782421107703111,0.0731860405778928,168,12.1945815091238
"regions","roiB","plugin",9,"cond2_faceB","cond6_toolB",0.162482586676552,0.114282408807386,1.42176375500103,0.0782421107703111,0.0731860405778928,168,12.1945815091238
"regions","roiB","plugin",10,"cond3_houseA","cond4_houseB",0.0224541440920421,0.0716871151290604,0.313224267033445,0.0782421107703111,0.0731860405778928,168,12.1945815091238
"regions","roiB","plugin",11,"cond3_houseA","cond5_toolA",0.0902691090781157,0.0994124642275939,0.908026068757882,0.0782421107703111,0.0731860405778928,168,12.1945815091238
"regions","roiB","plugin",12,"cond3_houseA","cond6_toolB",0.144853617266927,0.107555736036372,1.3467772394579,0.0782421107703111,0.0731860405778928,168,12.1945815091238
"regions","roiB","plugin",13,"cond4_houseB","cond5_toolA",0.165541587146071,0.112386429872481,1.47296775361494,0.0782421107703111,0.0731860405778928,168,12.1945815091238
"regions","roiB","plugin",14,"cond4_houseB","cond6_toolB",0.102129359350829,0.107118802480989,0.953421406750268,0.0782421107703111,0.0731860405778928,168,12.1945815091238
"regions","roiB","plugin",15,"cond5_toolA","cond6_toolB",0.0334645613149987,0.0668350689685252,0.500703625079795,0.0782421107703111,0.0731860405778928,168,12.1945815091238
"regions","roiC","plugin",1,"cond1_faceA","cond2_faceB",-0.0173551596521373,0.0709682287821301,-0.244548299287798,0.0430848019917593,0.0493551951476195,168,9.75865859551145
"regions","roiC","plugin",2,"cond1_faceA","cond3_houseA",0.0423761244033525,0.0724373538755357,0.585003760299756,0.0430848019917593,0.0493551951476195,168,9.75865859551145
"regions","roiC","plugin",3,"cond1_faceA","cond4_houseB",-0.0207503393107774,0.058484267506398,-0.35480207234377,0.0430848019917593,0.0493551951476195,168,9.75865859551145
"regions","roiC","plugin",4,"cond1_faceA","cond5_toolA",0.0228121592740867,0.0714177961447413,0.319418415374421,0.0430848019917593,0.0493551951476195,168,9.75865859551145
"regions","roiC","plugin",5,"cond1_faceA","cond6_toolB",-0.029789412608706,0.0641072632234037,-0.464680772674613,0.0430848019917593,0.0493551951476195,168,9.75865859551145
"regions","roiC","plugin",6,"cond2_faceB","cond3_houseA",0.0158370725651183,0.0844873916842571,0.187448946516233,0.0430848019917593,0.0493551951476195,168,9.75865859551145
"regions","roiC","plugin",7,"cond2_faceB","cond4_houseB",0.0474403859605992,0.0856497973184829,0.553887895194841,0.0430848019917593,0.0493551951476195,168,9.75865859551145
"regions","roiC","plugin",8,"cond2_faceB","cond5_toolA",-0.0099410832479009,0.072797722092536,-0.13655761419656,0.0430848019917593,0.0493551951476195,168,9.75865859551145
"regions","roiC","plugin",9,"cond2_faceB","cond6_toolB",0.0310324439932757,0.075676251483732,0.41006846117301,0.0430848019917593,0.0493551951476195,168,9.75865859551145
"regions","roiC","plugin",10,"cond3_houseA","cond4_houseB",0.00876093070256252,0.0716431702972062,0.122285636805553,0.0430848019917593,0.0493551951476195,168,9.75865859551145
"regions","roiC","plugin",11,"cond3_houseA","cond5_toolA",0.000180659258863212,0.0754342365688786,0.00239492393746509,0.0430848019917593,0.0493551951476195,168,9.75865859551145
"regions","roiC","plugin",12,"cond3_houseA","cond6_toolB",-0.00217543998146082,0.0709563160363591,-0.030658863128493,0.0430848019917593,0.0493551951476195,168,9.75865859551145
"regions","roiC","plugin",13,"cond4_houseB","cond5_toolA",0.113269040753047,0.0866107594367816,1.30779410652464,0.0430848019917593,0.0493551951476195,168,9.75865859551145
"regions","roiC","plugin",14,"cond4_houseB","cond6_toolB",0.06069250528122,0.0795885344977505,0.762578500335816,0.0430848019917593,0.0493551951476195,168,9.75865859551145
"regions","roiC","plugin",15,"cond5_toolA","cond6_toolB",0.00831489695804844,0.0705642671258494,0.117834384125595,0.0430848019917593,0.0493551951476195,168,9.75865859551145
